run_id,gpu_id,n_gpu_active,mode,W_SM_KiB,blocks_per_SM,threads_per_block,active_SM,ITER,sweeps,elapsed_s,E_before_mJ,E_after_mJ,delta_E_J,idle_baseline_J,net_E_J,N_MMA,FLOP,input_bits,w_block_bytes,tiles_per_block,reuse_factor,load_repeat,store_repeat,reg_payload_bytes_per_block,reg_payload_regs_per_thread,reg_payload_bytes_per_sm,expected_reg_pressure_ops,expected_reg_operand_ops,expected_shared_bytes,expected_l2_bytes,expected_dram_bytes,expected_store_bytes,pJ_per_FLOP,pJ_per_input_bit,ncu_tensor_inst,ncu_shared_bytes,ncu_l2_bytes,ncu_dram_bytes,ncu_spill_bytes,smid_histogram_ok,clock_sm_mhz,clock_mem_mhz,temp_C,profile_name,architecture_family,chip,compute_capability,sm_count,l2_mib,shared_kib_per_sm,tensor_modes,energy_source,energy_integration_method,nvml_total_energy_supported,nvml_power_usage_semantics,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,driver_version,nvml_version,notes
reg_pressure_1783031601185_r0,0,1,reg_pressure,1,8,32,82,962602,0,3.318410103,28065481896,28066568180,1086.284,384.869445827,701.414554173,0,0,0,128,1,4,1,1,8192,64,65536,5172976943104,0,0,0,0,0,0,0,0,0,0,0,0,true,1845,9501,80,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118307,350644,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=65536;expected_reg_pressure_ops=5172976943104;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=118307;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=350644;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031604486_r0,0,1,empty,1,8,32,82,962602,0,0.005854524,28067017703,28067017703,0,0.761481690628,-0.761481690628,0,0,0,128,1,4,1,1,8192,64,65536,0,0,0,0,0,2624,0,0,0,0,0,0,0,true,1740,9501,63,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118994,118994,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=65536;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=2624;gpu_active=1;energy_source=nvml_total_energy;power_mw=118994;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=118994;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031610163_r0,0,1,reg_pressure,1,8,32,82,962602,0,3.315420067,28067394219,28068513344,1119.125,378.617921943,740.507078057,0,0,0,128,1,4,1,1,8192,64,65536,5172976943104,0,0,0,0,0,0,0,0,0,0,0,0,true,1860,9501,80,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118726,352245,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=65536;expected_reg_pressure_ops=5172976943104;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=118726;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=352245;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031620329_r0,0,1,empty,1,16,32,82,1928297,0,0.009013459,28070552123,28070552123,0,1.16408104893,-1.16408104893,0,0,0,64,1,1,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,119644,119644,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=119644;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=119644;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031627063_r0,0,1,reg_pressure,1,16,32,82,1928297,0,3.444731687,28070929640,28072068493,1138.853,394.436516979,744.416483021,0,0,0,64,1,1,1,1,8192,64,131072,5181287759872,0,0,0,0,0,0,0,0,0,0,0,0,true,1905,9501,79,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,119081,330877,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=5181287759872;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=119081;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=330877;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031630366_r0,0,1,empty,1,16,32,82,1928297,0,0.00985339,28072502802,28072502802,0,1.31331715618,-1.31331715618,0,0,0,64,1,1,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,119341,119341,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=119341;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=119341;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031636168_r0,0,1,reg_pressure,1,16,32,82,1928297,0,3.445807977,28072877937,28073993115,1115.178,394.168717253,721.009282747,0,0,0,64,1,1,1,1,8192,64,131072,5181287759872,0,0,0,0,0,0,0,0,0,0,0,0,true,1905,9501,79,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,117737,332760,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=5181287759872;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=117737;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=332760;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031639543_r0,0,1,empty,1,16,32,82,1928297,0,0.00745668,28074452415,28074452415,0,0.970466175679,-0.970466175679,0,0,0,64,1,1,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,63,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,119750,119750,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=119750;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=119750;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031646280_r0,0,1,reg_pressure,1,16,32,82,1928297,0,3.45295257,28074829771,28075970144,1140.373,394.157896265,746.215103735,0,0,0,64,1,1,1,1,8192,64,131072,5181287759872,0,0,0,0,0,0,0,0,0,0,0,0,true,1905,9501,79,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118533,326784,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=1;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=5181287759872;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=118533;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=326784;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031656427_r0,0,1,empty,1,16,32,82,474407,0,0.007433023,28077984466,28077984466,0,0.986515549415,-0.986515549415,0,0,0,64,1,4,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,120619,120619,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=120619;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=120619;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031663128_r0,0,1,reg_pressure,1,16,32,82,474407,0,3.338368211,28078375275,28079454454,1079.179,386.208830865,692.970169135,0,0,0,64,1,4,1,1,8192,64,131072,5098880892928,0,0,0,0,0,0,0,0,0,0,0,0,true,1905,9501,79,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118687,333943,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=5098880892928;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=118687;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=333943;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031666415_r0,0,1,empty,1,16,32,82,474407,0,0.00532517,28079900462,28079900462,0,0.690853367928,-0.690853367928,0,0,0,64,1,4,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,64,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,119421,119421,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=119421;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=119421;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
reg_pressure_1783031672095_r0,0,1,reg_pressure,1,16,32,82,474407,0,3.329640639,28080277086,28081347310,1070.224,380.042818545,690.181181455,0,0,0,64,1,4,1,1,8192,64,131072,5098880892928,0,0,0,0,0,0,0,0,0,0,0,0,true,1905,9501,79,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118022,335282,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=5098880892928;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=0;gpu_active=1;energy_source=nvml_total_energy;power_mw=118022;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=335282;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
empty_1783031675416_r0,0,1,empty,1,16,32,82,474407,0,0.005457507,28081804632,28081804632,0,0.726130526747,-0.726130526747,0,0,0,64,1,4,1,1,8192,64,131072,0,0,0,0,0,5248,0,0,0,0,0,0,0,true,1740,9501,63,rtx3090,ampere_ga10x,ga102,8.6,82,6,100,"fp16_wmma,tf32,bf16,int8,int4,sparsity",nvml_total_energy,total_energy_mj_delta,true,one_sec_average,false,false,118815,118815,0,0,591.86,13.590.57,"regime=below_logical_tile;feasibility_reason=W_SM_KiB < blocks_per_SM; memory-backed MMA modes would not have a 1KiB logical tile per warp/block;target_profile=rtx3090;architecture_family=ampere_ga10x;chip=ga102;target_full_sm=82;target_l2_mib=6;target_shared_kib_per_sm=100;target_max_shared_kib_per_block=99;nvml_power_usage_semantics=one_sec_average;tensor_modes=fp16_wmma,tf32,bf16,int8,int4,sparsity;shared_resident=0;l2_candidate=0;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;reuse_factor=4;load_repeat=1;store_repeat=1;reg_payload_bytes_per_block=8192;reg_payload_regs_per_thread=64;reg_payload_bytes_per_sm=131072;expected_reg_pressure_ops=0;expected_reg_operand_ops=0;expected_shared_bytes=0;expected_l2_bytes=0;expected_dram_bytes=0;expected_store_bytes=5248;gpu_active=1;energy_source=nvml_total_energy;power_mw=118815;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=118815;nvml_field_api_unavailable=no_nvml_header;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;runtime_device_name=NVIDIA GeForce RTX 3090;runtime_compute_capability=8.6;runtime_sm_count=82;runtime_l2_bytes=6291456;runtime_shared_mem_per_block_optin_bytes=101376;"
